
  opus_32k                   con perdida peor mala +0.0056  mejor buena +0.1894  hueco +0.1838  A7 hoy 1/6
  opus_96k                   con perdida peor mala +0.0044  mejor buena +0.6001  hueco +0.5957  A7 hoy 6/6
  mp3_32k                    con perdida peor mala +0.0000  mejor buena +0.2768  hueco +0.2768  A7 hoy 6/6
  mp3_64k                    con perdida peor mala +0.0000  mejor buena +0.4336  hueco +0.4336  A7 hoy 6/6
  mp3_192k                   con perdida peor mala +0.0000  mejor buena +0.8284  hueco +0.8284  A7 hoy 6/6
  mp3_q9                     con perdida peor mala +0.0000  mejor buena +0.5044  hueco +0.5044  A7 hoy 6/6
  aac_32k                    con perdida peor mala +0.0000  mejor buena +0.3397  hueco +0.3397  A7 hoy 6/6
  aac_64k                    con perdida peor mala +0.0000  mejor buena +0.4782  hueco +0.4782  A7 hoy 6/6
  aac_192k                   con perdida peor mala +0.0000  mejor buena +0.7014  hueco +0.7014  A7 hoy 6/6
  flac                       SIN perdida peor mala +0.0000  mejor buena +1.0000  hueco +1.0000  A7 hoy 6/6
  wav                        SIN perdida peor mala +0.0000  mejor buena +1.0000  hueco +1.0000  A7 hoy 6/6

=== acuerdo RMS  PCM  vs  astats ===
  528 canales comparados, |dif| max 0.0011 dB, mediana 0.0 dB, 0 discordes: []
